ZONE_CODE,id,BLUE_7_2_19,GREEN_7_2_19,NIR_7_2_19,RED_7_2_19,REDEDGE_7_2_19,BLUE_7_15_19,GREEN_7_15_19,NIR_7_15_19,RED_7_15_19,REDEDGE_7_15_19,BLUE_7_28_19,GREEN_7_28_19,NIR_7_28_19,RED_7_28_19,REDEDGE_7_28_19,BLUE_8_12_19,GREEN_8_12_19,NIR_8_12_19,RED_8_12_19,REDEDGE_8_12_19,BLUE_9_2_19,GREEN_9_2_19,NIR_9_2_19,RED_9_2_19,REDEDGE_9_2_19,BLUE_9_11_19,GREEN_9_11_19,NIR_9_11_19,RED_9_11_19,REDEDGE_9_11_19,COUNT_7_2_19,AREA_7_2_19,COUNT_7_15_19,AREA_7_15_19,COUNT_7_28_19,AREA_7_28_19,COUNT_8_12_19,AREA_8_12_19,COUNT_9_2_19,AREA_9_2_19,COUNT_9_11_19,AREA_9_11_19
56,EL19_5125-2-27,0.068510074,0.115890752,0.331422706,0.124079247,0.204718505,0.04119318,0.079727821,0.346833239,0.067759326,0.149392838,0.026672403,0.061388889,0.390254504,0.043115417,0.126744827,0.026394819,0.061807374,0.398747611,0.044540573,0.128899452,0.029278445,0.076654675,0.463802142,0.051502729,0.172208582,0.033097832,0.082069239,0.424808517,0.057389318,0.171806494,418,8.52378912,472,9.41047168,1334,27.32094978,1733,34.48799091,1822,34.31703767,1671,33.9174582
57,EL19_5124-2-26,0.06542713,0.11143574,0.322239995,0.120211762,0.200877249,0.041243319,0.08696151,0.363034109,0.068362104,0.165259994,0.027528105,0.068343894,0.409112046,0.043016787,0.142597969,0.029839175,0.069915713,0.392453435,0.053659478,0.147708011,0.037773376,0.096874357,0.462729857,0.074717864,0.209420917,0.041265391,0.100239701,0.40498829,0.080168548,0.198652065,406,8.27908704,617,12.30140048,1446,29.61476266,1687,33.57255665,1727,32.52773,1659,33.67388579
58,EL19_5123-2-25,0.069071493,0.115401576,0.327558308,0.128453788,0.203955167,0.041860186,0.081835594,0.345052217,0.069926855,0.151268445,0.030002237,0.065332085,0.404230339,0.047745084,0.131572851,0.026536955,0.060277428,0.390274803,0.043749081,0.124993472,0.040715104,0.095008651,0.478879822,0.075082784,0.199541752,0.046310975,0.099553859,0.396093189,0.086842299,0.191174755,389,7.93242576,565,11.2646536,1183,24.22839849,1625,32.33871046,1674,31.52948466,1457,29.57375021
59,EL19_5122-2-24,0.073431864,0.119755556,0.331674103,0.141457857,0.213614779,0.041353132,0.079577184,0.346207022,0.072860277,0.149531533,0.023970834,0.053220127,0.364198871,0.041333919,0.111627145,0.024664201,0.058062232,0.385576076,0.042518075,0.122048731,0.037289868,0.096905615,0.482102658,0.072810418,0.207226471,0.041030501,0.098599663,0.404830468,0.075725227,0.194218695,173,3.52778832,338,6.73885472,1184,24.24887897,1678,33.39344994,1773,33.3941316,1619,32.86197776
60,EL19_5121-2-23,0.068158657,0.114800547,0.335377744,0.126548733,0.206371318,0.039066779,0.08004851,0.346525777,0.064941582,0.150156964,0.023240931,0.053062755,0.344780743,0.039463187,0.111850825,0.025921945,0.058124345,0.365406589,0.048977682,0.123440125,0.030334795,0.072959415,0.401893199,0.06504629,0.161841795,0.037328413,0.082634002,0.350210646,0.081930435,0.17232104,343,6.99440112,559,11.14502896,1030,21.09488626,1602,31.88099333,1598,30.09803852,1250,25.37212612
61,EL19_5120-2-22,0.06801232,0.117348422,0.338951116,0.125898076,0.211952077,0.041344629,0.086388215,0.362115881,0.068681067,0.160310656,0.031697888,0.068050986,0.367410046,0.050596132,0.134773376,0.033612332,0.073820727,0.383688066,0.061065439,0.145473633,0.040216868,0.087540911,0.369057069,0.099852921,0.18303335,0.056247736,0.119058003,0.399618253,0.129648728,0.227667488,477,9.72690768,838,16.70757472,1239,25.37530493,1482,29.49290394,1172,22.07440623,6,0.121786205
62,EL19_5119-2-21,0.064803279,0.109327627,0.342634993,0.118185217,0.199353387,0.03914916,0.078294455,0.370372692,0.064195099,0.14625466,0.025349547,0.055385207,0.388727045,0.039441001,0.115100542,0.027444712,0.058919341,0.375935985,0.045901462,0.120366146,0.035156963,0.083424874,0.445322708,0.075645032,0.181978933,0.043620041,0.093363932,0.388198485,0.085746335,0.182339573,632,12.88764288,1041,20.75487504,1479,30.29061824,1667,33.17454175,1767,33.2811227,1475,29.93910883
63,EL19_5118-2-20,0.071409512,0.118617729,0.339368058,0.130782618,0.212487616,0.03961522,0.081835547,0.356321166,0.06666204,0.153351016,0.026344126,0.059896446,0.390396484,0.041703117,0.126187857,0.025393637,0.059108894,0.395131584,0.045510061,0.128717445,0.0335628,0.081672132,0.44755392,0.067443482,0.17935043,0.041419223,0.089068387,0.358535218,0.085164033,0.176430893,501,10.21631184,791,15.77051504,1371,28.07872725,1725,34.32878495,1823,34.33587248,1557,31.6035203
64,EL19_5117-2-19,0.068658267,0.113501421,0.331612678,0.12711538,0.206854223,0.03936468,0.078612106,0.35499989,0.067069728,0.150847477,0.025649822,0.057644719,0.387328795,0.040600084,0.12374709,0.022435484,0.053425624,0.413409812,0.036482044,0.119884566,0.02972955,0.072584766,0.507865588,0.05497831,0.175911946,0.033755885,0.075383131,0.428239992,0.061842157,0.171534744,431,8.78888304,702,13.99608288,1351,27.66911781,1693,33.69196112,1785,33.62014942,1701,34.52638923
65,EL19_5116-2-18,0.069321795,0.112900591,0.331672631,0.128704389,0.203914998,0.041725168,0.078732807,0.349053272,0.071663658,0.147369374,0.029668983,0.059928236,0.375579393,0.048818004,0.121803441,0.031479048,0.064066001,0.387109311,0.056765745,0.128485688,0.043731339,0.092832979,0.48892411,0.085204334,0.191241458,0.046122475,0.092274972,0.410074797,0.081745389,0.175337926,231,4.71051504,361,7.19741584,875,17.92041309,1633,32.49791642,1777,33.46947088,1540,31.25845939
66,EL19_5115-2-17,0.068811395,0.113349421,0.339810046,0.125285458,0.204786819,0.040088018,0.079314718,0.356995587,0.068180237,0.149548487,0.024727075,0.055813725,0.377634928,0.040525934,0.116821189,0.020774074,0.049285355,0.371402938,0.034788635,0.104021817,0.02877123,0.070893382,0.465819797,0.054931173,0.158045733,0.032290893,0.075978646,0.404904634,0.056235419,0.153889914,464,9.46181376,722,14.39483168,1393,28.52929764,1690,33.63225888,1752,32.99860044,1687,34.24222142
67,EL19_5114-2-16,0.066093104,0.108455418,0.340877346,0.12256608,0.197191352,0.036302972,0.072926158,0.356263942,0.060714768,0.14134669,0.025210572,0.056680393,0.38389184,0.041385856,0.119371455,0.02504187,0.059943977,0.403382595,0.044767097,0.126599185,0.031425977,0.079130533,0.467045788,0.060465808,0.174425575,0.036221215,0.083958175,0.392918999,0.067478467,0.169339571,414,8.44222176,742,14.79358048,1398,28.6317,1705,33.93077005,1814,34.16635913,1689,34.28281682
68,EL19_5113-2-15,0.066187728,0.110914059,0.328023925,0.122738036,0.199437267,0.043450453,0.084231433,0.353692737,0.074228361,0.155969694,0.025249104,0.061159016,0.396137774,0.041055854,0.127746234,0.030174845,0.073512537,0.409642463,0.046964041,0.138757835,0.041667132,0.116728007,0.564248777,0.07301433,0.244087861,0.049575673,0.120985158,0.475722365,0.082571503,0.23094654,619,12.62254896,600,11.962464,1414,28.95938755,1738,34.58749464,1812,34.12868949,1667,33.8362674
69,EL19_5112-2-14,0.067058822,0.115708387,0.339741631,0.128005526,0.208557121,0.039302198,0.080146341,0.363587678,0.068868756,0.154419845,0.026326859,0.060782844,0.402619348,0.042747789,0.125855186,0.027723966,0.067832718,0.404263241,0.045164001,0.129878976,0.038418032,0.093675629,0.506163793,0.069978758,0.191354988,0.038286874,0.085851764,0.399343209,0.064973676,0.163901234,477,9.72690768,541,10.78615504,1238,25.35482446,1658,32.99543504,1749,32.94209598,1666,33.8159697
70,EL19_5111-2-13,0.067950656,0.114237343,0.33951284,0.131084316,0.206244891,0.042353999,0.080874322,0.359456608,0.074801824,0.155026406,0.027343578,0.056391917,0.361381744,0.046051515,0.115847865,0.030315457,0.060627354,0.338487647,0.055327371,0.114283432,0.034365802,0.074311333,0.408750985,0.069964713,0.155622862,0.046994453,0.095723122,0.3891883,0.087165281,0.18179975,391,7.97320944,433,8.63291152,1249,25.58010965,1434,28.53766819,1764,33.22461825,1110,22.530448
71,EL19_5110-2-12,0.068684139,0.114957655,0.354687023,0.128767574,0.208271106,0.045390332,0.087760004,0.403062158,0.074511438,0.166705459,0.029957839,0.062673527,0.404915198,0.045772227,0.12675455,0.027253881,0.059054347,0.383100871,0.04521318,0.12059411,0.037039705,0.083347215,0.471439634,0.06973996,0.176084579,0.043679142,0.091913717,0.400081153,0.082834035,0.182640398,479,9.76769136,808,16.10945152,1353,27.71007875,1539,30.6272464,1783,33.58247978,1585,32.17185593
72,EL19_5109-2-11,0.068941383,0.116831661,0.34503856,0.130161897,0.210677745,0.044490963,0.087727376,0.394889376,0.079071596,0.168491527,0.02605199,0.058962123,0.38945126,0.043252712,0.123625353,0.022625241,0.051685449,0.358097539,0.037712746,0.107294912,0.031545913,0.081378537,0.504836451,0.058648639,0.180433518,0.038160806,0.093320858,0.460508832,0.064675068,0.189692427,385,7.8508584,524,10.44721856,1445,29.59428218,1701,33.85116708,1829,34.44888139,1666,33.8159697
73,EL19_5108-2-10,0.070916377,0.121766941,0.350379232,0.131379299,0.218840036,0.042459827,0.08941038,0.41210469,0.073395178,0.174011694,0.025507324,0.061829354,0.41036539,0.039685334,0.130842601,0.023375381,0.059443468,0.388710687,0.036606022,0.123896994,0.031797227,0.090580861,0.535890196,0.053629771,0.201694052,0.035327367,0.097274925,0.480315249,0.058456123,0.199655495,441,8.99280144,874,17.42532256,1625,33.28076716,1684,33.51285441,1798,33.86500204,1666,33.8159697
74,EL19_5107-2-9,0.071331843,0.116968077,0.349443561,0.129188422,0.211114055,0.045668534,0.09062209,0.409091921,0.080261834,0.17433349,0.02634248,0.058080723,0.381729227,0.044360966,0.122557956,0.023288807,0.050445571,0.319773784,0.039863115,0.101743516,0.03230087,0.076111362,0.472063988,0.059987141,0.170254947,0.03515276,0.082880798,0.429844044,0.060765498,0.168026027,409,8.34026256,548,10.92571712,1193,24.43320322,1682,33.47305292,1776,33.45063606,1681,34.12043521
75,EL19_5106-2-8,0.068932261,0.115977958,0.344499166,0.131140434,0.21375655,0.044783521,0.091498274,0.404204482,0.081539159,0.17886454,0.025250273,0.056333041,0.348905031,0.044913825,0.118467349,0.024761037,0.053480682,0.32260587,0.044039892,0.107978917,0.033781581,0.078295545,0.450095398,0.068370149,0.175721988,0.036462988,0.083636466,0.401199867,0.069056059,0.17046844,414,8.44222176,490,9.7693456,1008,20.64431588,1455,28.95558383,1725,32.49006036,1639,33.26793178
76,EL19_5105-2-7,0.076122143,0.136592504,0.354578651,0.140641027,0.237115047,0.051442449,0.117114591,0.422422562,0.087865618,0.211667742,0.030768509,0.073568244,0.328979499,0.049350938,0.139617048,0.03251415,0.077459652,0.328419826,0.054920138,0.14174255,0.0434749,0.101662381,0.4003197,0.08498818,0.198626357,0.046706478,0.110592039,0.380347166,0.084369811,0.196785922,147,2.99760048,211,4.20679984,415,8.499395922,681,13.55240728,1484,27.95086932,1078,21.88092157
77,EL19_5104-2-6,0.074640526,0.125090139,0.348665136,0.142403824,0.225940629,0.04753186,0.09228513,0.37717821,0.086057786,0.17852796,0.033665657,0.072416488,0.366338894,0.060104671,0.151272419,0.033213484,0.071013156,0.357419859,0.058666245,0.14377014,0.04540936,0.096426744,0.469063757,0.091072713,0.217966813,0.04542163,0.096615192,0.423817396,0.086236405,0.19958776,101,2.05957584,44,0.87724736,195,3.99369206,763,15.18426836,1111,20.92548235,721,14.63464235
78,EL19_5103-2-5,0.070422199,0.125270174,0.353953935,0.132968855,0.22631127,0.051465261,0.111235862,0.43213647,0.086596864,0.205553994,0.031391416,0.070940001,0.349380135,0.049806617,0.141631538,0.033168741,0.077853708,0.360764774,0.055789948,0.150392151,0.046245543,0.10035956,0.398556517,0.100022069,0.205323985,0.042383737,0.081874066,0.305068476,0.083766752,0.15845908,227,4.62894768,441,8.79241104,766,15.68804163,1001,19.92064564,1092,20.56762082,205,4.161028684
79,EL19_5102-2-4,0.070940108,0.126421924,0.342511645,0.13513295,0.226014695,0.047895482,0.110658411,0.414514156,0.08247045,0.209424107,0.024992503,0.060234166,0.342503402,0.039954473,0.12881627,0.030334793,0.071933096,0.389131355,0.052112261,0.149959858,0.036209175,0.088352107,0.478517488,0.06572359,0.196318021,0.038937574,0.089012886,0.399101079,0.066347937,0.177957606,217,4.42502928,386,7.69585184,882,18.06377639,1389,27.64213467,1765,33.24345306,1639,33.26793178
80,EL19_5101-2-3,0.073756259,0.126436155,0.34971254,0.145169186,0.22836589,0.048874823,0.106993817,0.41238149,0.085769796,0.204468564,0.030108939,0.069257081,0.350416836,0.047581169,0.142922137,0.033134873,0.077086601,0.375066326,0.053722243,0.155304472,0.037115636,0.096548839,0.46020479,0.062922373,0.206246177,0.037490455,0.090747109,0.376294849,0.062597457,0.180903822,61,1.24390224,196,3.90773824,742,15.1965103,1499,29.83121661,1802,33.94034132,1664,33.7753743
81,EL19_fill-2-2,NA,NA,NA,NA,NA,0.060597287,0.139100219,0.448130906,0.110872631,0.273311764,0.036782992,0.089380405,0.415714427,0.057468659,0.209756318,0.027462407,0.070101989,0.392985028,0.043366479,0.170706065,0.035811039,0.092319372,0.516067332,0.06412545,0.250443479,0.036406057,0.082392994,0.396777031,0.068231048,0.208609508,NA,NA,3,0.05981232,802,16.42533862,1571,31.26407024,1801,33.9215065,1670,33.8971605
82,EL19_fill-2-1,NA,NA,NA,NA,NA,0.060671561,0.130268739,0.44723017,0.110687267,0.26924298,0.035575914,0.09184457,0.423718507,0.054622206,0.21282964,0.030332451,0.077677578,0.405034947,0.049354801,0.180117691,0.037540884,0.097380336,0.536575123,0.072102287,0.262422873,0.038990592,0.088444374,0.403778332,0.073955006,0.210716044,NA,NA,6,0.11962464,937,19.19020236,1559,31.0252613,1822,34.31703767,1653,33.55209959
83,EL19_fill-3-1,0.080401514,0.141131543,0.357608818,0.16095084,0.252081092,0.050396233,0.09984257,0.398796016,0.088903413,0.19076134,0.034625796,0.08417558,0.407356266,0.054163102,0.189988333,0.027801897,0.071096458,0.400908477,0.043388658,0.160296906,0.028508925,0.082277295,0.494019327,0.050612735,0.214509987,0.033603974,0.084577521,0.417473283,0.064692122,0.209729679,4,0.08156736,19,0.37881136,961,19.68173369,1721,34.24918197,1829,34.44888139,1689,34.28281682
84,EL19_fill-3-2,0.078581359,0.14192606,0.358016417,0.155880758,0.251304681,0.055000901,0.118035408,0.409343697,0.104901636,0.222604569,0.034339579,0.07756011,0.358475034,0.0578541,0.165456669,0.028967376,0.067882248,0.362900064,0.047505933,0.143584679,0.033567993,0.091532778,0.508565252,0.060888625,0.221140771,0.032772859,0.080854898,0.379942991,0.058057385,0.181186225,19,0.38744496,4,0.07974976,355,7.270567596,1558,31.00536055,1777,33.46947088,1684,34.18132832
85,EL19_5178-3-3,0.065940777,0.125413452,0.365518065,0.122172855,0.233659929,0.04545038,0.117082871,0.43957906,0.077399885,0.225305274,0.029755889,0.087142153,0.412777304,0.046659012,0.183507238,0.028046381,0.081628366,0.400811771,0.045539048,0.172680957,0.039398763,0.120466381,0.512088746,0.079565705,0.262279583,0.042243219,0.112231443,0.396304991,0.082309123,0.221502818,441,8.99280144,694,13.83658336,1258,25.7644339,1706,33.9506708,1822,34.31703767,1669,33.8768628
86,EL19_5177-3-4,0.068241219,0.119868468,0.353716258,0.128044779,0.215709843,0.045044251,0.094809717,0.430432698,0.075618127,0.17875722,0.024678955,0.055685005,0.360312865,0.039956525,0.115610925,0.025789973,0.058430857,0.365783421,0.043434472,0.117913871,0.03367231,0.082822312,0.458107783,0.065112004,0.175554306,0.038384611,0.091666113,0.409625656,0.067078846,0.174310018,357,7.27988688,538,10.72634272,971,19.88653841,1461,29.0749883,1776,33.45063606,1588,32.23274903
87,EL19_5176-3-5,0.072791009,0.127160274,0.356650072,0.135068625,0.231010304,0.046385215,0.103984305,0.419093602,0.080010926,0.199285781,0.027573795,0.064387526,0.367401902,0.043128403,0.13302322,0.033086284,0.074195063,0.368118464,0.057711668,0.142512481,0.040227439,0.090789694,0.41549424,0.081070139,0.182496391,0.045203044,0.100439542,0.375971091,0.08354604,0.183697567,148,3.01799232,241,4.80492304,566,11.59194721,848,16.87583168,1391,26.19923128,1117,22.67253191
88,EL19_5175-3-6,0.070496932,0.115466273,0.348364543,0.132846565,0.211732155,0.046570555,0.090757339,0.41171721,0.080115515,0.175227044,0.028964923,0.059464683,0.36527895,0.046971454,0.124034861,0.027613459,0.05714857,0.355172679,0.045445216,0.114699298,0.032026034,0.072868597,0.461400949,0.057291521,0.16382007,0.038521971,0.081986897,0.39438187,0.066216258,0.158712627,305,6.2195112,481,9.58990864,1150,23.55254292,1542,30.68694864,1812,34.12868949,1650,33.49120648
89,EL19_5174-3-7,0.075617389,0.132338408,0.359727229,0.142763875,0.238895357,0.046705221,0.102656424,0.411009442,0.080358302,0.194253029,0.026872702,0.065901741,0.37368795,0.043590841,0.13549508,0.026348535,0.066299483,0.387186976,0.042650819,0.133295233,0.037778738,0.099932968,0.534920908,0.071098251,0.218506124,0.039421786,0.100754458,0.460819171,0.068781169,0.196503585,202,4.11915168,406,8.09460064,1114,22.81524592,1463,29.11478979,1787,33.65781905,1610,32.67929845
90,EL19_5173-3-8,0.073285461,0.125737115,0.342621851,0.142529191,0.230176579,0.049697037,0.099751761,0.371816664,0.09068087,0.192446884,0.03972176,0.081920017,0.398980608,0.077213219,0.175059016,0.040095671,0.08165575,0.363411596,0.071823151,0.154248449,0.06916562,0.14134163,0.546716771,0.145258389,0.283405995,0.063971263,0.130518505,0.446771379,0.118543981,0.238681128,41,0.83606544,24,0.47849856,9,0.184324249,106,2.109478959,179,3.37143235,126,2.557510313
91,EL19_5172-3-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026324843,0.042187141,0.19484381,0.04973956,0.083158721,0.062465424,0.083059805,0.316006702,0.089252303,0.149176167,NA,NA,NA,NA,NA,NA,NA,NA,232,4.369677683,21,0.426251719
92,EL19_5171-3-10,0.072689932,0.124925541,0.348510464,0.136254662,0.225169183,0.04541513,0.097495789,0.398586051,0.07944408,0.188566035,0.028778328,0.064177576,0.366377237,0.047668402,0.132102296,0.026311084,0.061143581,0.337713355,0.044998653,0.12058274,0.029609617,0.070355418,0.374922148,0.054474538,0.148681762,0.035617098,0.080668389,0.350330594,0.063238824,0.155963316,242,4.93482528,388,7.73572672,934,19.12876094,1249,24.85603038,1730,32.58423445,1434,29.10690309
93,EL19_5170-3-11,0.068881796,0.11676291,0.344228866,0.128766379,0.211672448,0.04195698,0.083825994,0.386373653,0.072440043,0.160878015,0.026536354,0.059756555,0.399417901,0.04057579,0.122493044,0.023711735,0.05588188,0.386463333,0.035641575,0.113682017,0.033112541,0.081027425,0.484282816,0.057534894,0.174710766,0.036758329,0.087292179,0.436083217,0.062630539,0.176899028,362,7.38184608,627,12.50077488,1587,32.50250922,1710,34.03027378,1799,33.88383686,1678,34.05954211
94,EL19_5169-3-12,0.066610713,0.112033288,0.357783556,0.126587154,0.205754175,0.039474455,0.076900329,0.393364906,0.066653627,0.14740778,0.021958295,0.051195224,0.420092005,0.033840483,0.110010404,0.022832162,0.054613591,0.406582286,0.035965166,0.112982543,0.034107527,0.089893903,0.529893566,0.062197157,0.198400953,0.047657205,0.109091307,0.462153585,0.082045187,0.211219229,598,12.19432032,1203,23.98474032,1664,34.07950557,1733,34.48799091,1809,34.07218504,1669,33.8768628
95,EL19_5168-3-13,0.066194718,0.116768515,0.356167949,0.124152058,0.214883544,0.041322712,0.085603236,0.368289244,0.071181998,0.16364334,0.031299953,0.072784359,0.427623617,0.050335668,0.152500594,0.025201092,0.061205498,0.378187343,0.042532876,0.124701981,0.042050901,0.104251914,0.497457329,0.088054017,0.230369062,0.050765584,0.106491359,0.391641204,0.106354014,0.214971395,528,10.76689152,741,14.77364304,1487,30.45446201,1678,33.39344994,1754,33.03627007,854,17.33423657
96,EL19_5167-3-14,0.066709292,0.112887872,0.353441108,0.124427239,0.209662861,0.036236341,0.073080801,0.380127187,0.060559366,0.145888961,0.024067793,0.057752108,0.46094554,0.036034134,0.127313101,0.024606665,0.062368404,0.46813655,0.03745586,0.136608904,0.038548676,0.09557836,0.555202367,0.065986939,0.209648814,0.042047272,0.096442239,0.441510949,0.072721625,0.19542236,546,11.13394464,969,19.31937936,1632,33.42413047,1699,33.81136559,1789,33.69548869,1685,34.20162602
